configuration number 0
0 20.9334170327
1 23.4004854263
2 19.1848008861
1 26.4120833845
2 21.4906605393
1 8.62457727895
2 9.52654203566
3 21.5369279634
2 13.6903186412
3 20.3922180068
1 26.5048958741
2 23.8844919605
1 20.7162774958
3 16.7047597954
3 9.04951417886
3 18.904675135
1 19.7581393247
6 5.48802131349
2 16.1936858413
2 10.3776822288
5 25.0774080166
1 24.5002705974
5 13.8499987544
2 19.2540713357
1 6.83751971798
3 22.3651703933
0 24.4564930778
2 21.5269352513
3 13.5203223438
1 15.4900277956
3 11.3066559991
4 10.691314265
3 22.6393519981
2 26.2828262617
4 13.9333795733
1 7.61823716527
0 19.4757404213
1 19.6953380813
configuration number 5000
4 9.18996457124
1 22.6893221066
1 9.92873028795
1 13.2934603894
1 23.5791509521
6 23.4564042309
2 16.3496846822
1 9.43892516809
1 28.1618585655
5 8.90639969186
4 14.5031111924
3 16.0753032307
1 26.638490582
2 27.3744656823
2 8.7780507573
4 23.488816093
2 8.0725255483
2 24.973132165
2 16.3308717
4 10.7332838419
0 9.79762274641
0 26.5176232918
3 8.73057704957
2 24.3081541562
1 22.4073099029
1 14.0770188237
4 11.9260259218
1 26.7953834355
2 3.69593783156
3 18.0276690561
5 14.6697032565
1 12.747701917
2 9.09372139793
0 14.7006893958
2 21.5736141952
6 19.44877312
3 19.6588748783
1 27.1676465329
configuration number 10000
2 17.0479596827
1 13.0099127468
1 17.8891406035
3 18.8862108115
1 10.4869782408
1 18.0263037265
0 16.531549761
2 13.8875576742
4 23.020303604
1 16.2257922159
3 17.2254416573
3 17.9201377366
1 24.8807353826
1 9.4461063518
3 24.2315420408
2 16.4527233444
3 23.9212733657
4 27.318719699
2 21.1355687977
1 7.14207264652
5 27.3249295314
2 13.1149515996
4 13.4209798298
3 7.71382175124
3 9.26142666492
4 19.6754988407
1 13.6629874281
1 21.5825413222
3 21.7806735641
1 11.8769996512
2 17.8863022113
3 23.7932574963
1 20.2840718642
3 16.4310894547
4 21.2148140127
4 11.1504094654
2 24.844303261
2 17.608007909
configuration number 15000
5 17.4013110578
2 9.19765576309
3 11.7020065056
3 9.59303303965
3 7.88996536678
2 22.1611162481
1 18.7934015805
2 21.7150356786
0 21.7201669596
1 16.3028031201
3 14.907998523
2 12.523800416
1 23.0502316793
1 24.4299429415
1 21.4020464133
2 16.4681043454
2 15.4337177013
0 20.3711983662
2 15.8045953951
0 24.3837059166
3 20.0222463584
2 20.5344095533
4 11.3646359089
5 21.7963904859
2 11.3244804489
0 11.3896067561
0 23.1077508415
3 14.3888822433
6 7.26025706802
2 13.6295574473
2 22.5023946199
1 11.759540001
2 9.47925399645
0 10.2748175722
7 28.5716517567
1 25.0210617884
3 25.4844486835
3 9.02602842513
configuration number 20000
4 11.1793050394
3 21.2324092892
1 23.9621414
1 21.013923588
6 24.0294172302
5 25.5491585772
3 7.60431573205
0 10.4750539571
2 10.0936134872
3 22.3186217013
4 15.3168019583
0 13.3506087757
1 15.6565732569
